timestamp,int,vehicleType,heading,dir,tot
2023-06-13T11:45:00Z,07:45-08:00,bicycle,WB,Peds,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,WB,R,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,WB,T,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,WB,L,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,NB,Peds,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,NB,R,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,NB,T,2
2023-06-13T11:45:00Z,07:45-08:00,bicycle,NB,L,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,EB,Peds,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,EB,R,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,EB,T,0
2023-06-13T11:45:00Z,07:45-08:00,bicycle,EB,L,0
2023-06-13T12:00:00Z,08:00-08:15,car,SB,Peds,7
2023-06-13T12:00:00Z,08:00-08:15,car,SB,R,0
2023-06-13T12:00:00Z,08:00-08:15,car,SB,T,0
2023-06-13T12:00:00Z,08:00-08:15,car,SB,L,0
2023-06-13T12:00:00Z,08:00-08:15,car,WB,Peds,7
2023-06-13T12:00:00Z,08:00-08:15,car,WB,R,0
2023-06-13T12:00:00Z,08:00-08:15,car,WB,T,0
2023-06-13T12:00:00Z,08:00-08:15,car,WB,L,0
2023-06-13T12:00:00Z,08:00-08:15,car,NB,Peds,17
2023-06-13T12:00:00Z,08:00-08:15,car,NB,R,17
2023-06-13T12:00:00Z,08:00-08:15,car,NB,T,56
2023-06-13T12:00:00Z,08:00-08:15,car,NB,L,0
2023-06-13T12:00:00Z,08:00-08:15,car,EB,Peds,12
2023-06-13T12:00:00Z,08:00-08:15,car,EB,R,0
2023-06-13T12:00:00Z,08:00-08:15,car,EB,T,17
2023-06-13T12:00:00Z,08:00-08:15,car,EB,L,7
2023-06-13T12:00:00Z,08:00-08:15,truck,SB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,truck,SB,R,0
2023-06-13T12:00:00Z,08:00-08:15,truck,SB,T,0
2023-06-13T12:00:00Z,08:00-08:15,truck,SB,L,0
2023-06-13T12:00:00Z,08:00-08:15,truck,WB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,truck,WB,R,0
2023-06-13T12:00:00Z,08:00-08:15,truck,WB,T,0
2023-06-13T12:00:00Z,08:00-08:15,truck,WB,L,0
2023-06-13T12:00:00Z,08:00-08:15,truck,NB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,truck,NB,R,0
2023-06-13T12:00:00Z,08:00-08:15,truck,NB,T,4
2023-06-13T12:00:00Z,08:00-08:15,truck,NB,L,0
2023-06-13T12:00:00Z,08:00-08:15,truck,EB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,truck,EB,R,0
2023-06-13T12:00:00Z,08:00-08:15,truck,EB,T,0
2023-06-13T12:00:00Z,08:00-08:15,truck,EB,L,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,SB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,SB,R,1
2023-06-13T12:00:00Z,08:00-08:15,bicycle,SB,T,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,SB,L,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,WB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,WB,R,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,WB,T,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,WB,L,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,NB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,NB,R,1
2023-06-13T12:00:00Z,08:00-08:15,bicycle,NB,T,2
2023-06-13T12:00:00Z,08:00-08:15,bicycle,NB,L,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,EB,Peds,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,EB,R,0
2023-06-13T12:00:00Z,08:00-08:15,bicycle,EB,T,1
2023-06-13T12:00:00Z,08:00-08:15,bicycle,EB,L,1
2023-06-13T12:15:00Z,08:15-08:30,car,SB,Peds,21
2023-06-13T12:15:00Z,08:15-08:30,car,SB,R,0
2023-06-13T12:15:00Z,08:15-08:30,car,SB,T,0
2023-06-13T12:15:00Z,08:15-08:30,car,SB,L,0
2023-06-13T12:15:00Z,08:15-08:30,car,WB,Peds,11
2023-06-13T12:15:00Z,08:15-08:30,car,WB,R,0
2023-06-13T12:15:00Z,08:15-08:30,car,WB,T,0
2023-06-13T12:15:00Z,08:15-08:30,car,WB,L,0
2023-06-13T12:15:00Z,08:15-08:30,car,NB,Peds,7
2023-06-13T12:15:00Z,08:15-08:30,car,NB,R,19
2023-06-13T12:15:00Z,08:15-08:30,car,NB,T,56
2023-06-13T12:15:00Z,08:15-08:30,car,NB,L,0
2023-06-13T12:15:00Z,08:15-08:30,car,EB,Peds,9
2023-06-13T12:15:00Z,08:15-08:30,car,EB,R,0
2023-06-13T12:15:00Z,08:15-08:30,car,EB,T,17
2023-06-13T12:15:00Z,08:15-08:30,car,EB,L,2
2023-06-13T12:15:00Z,08:15-08:30,truck,SB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,truck,SB,R,0
2023-06-13T12:15:00Z,08:15-08:30,truck,SB,T,0
2023-06-13T12:15:00Z,08:15-08:30,truck,SB,L,0
2023-06-13T12:15:00Z,08:15-08:30,truck,WB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,truck,WB,R,0
2023-06-13T12:15:00Z,08:15-08:30,truck,WB,T,0
2023-06-13T12:15:00Z,08:15-08:30,truck,WB,L,0
2023-06-13T12:15:00Z,08:15-08:30,truck,NB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,truck,NB,R,0
2023-06-13T12:15:00Z,08:15-08:30,truck,NB,T,2
2023-06-13T12:15:00Z,08:15-08:30,truck,NB,L,0
2023-06-13T12:15:00Z,08:15-08:30,truck,EB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,truck,EB,R,0
2023-06-13T12:15:00Z,08:15-08:30,truck,EB,T,0
2023-06-13T12:15:00Z,08:15-08:30,truck,EB,L,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,SB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,SB,R,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,SB,T,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,SB,L,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,WB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,WB,R,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,WB,T,1
2023-06-13T12:15:00Z,08:15-08:30,bicycle,WB,L,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,NB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,NB,R,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,NB,T,1
2023-06-13T12:15:00Z,08:15-08:30,bicycle,NB,L,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,EB,Peds,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,EB,R,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,EB,T,0
2023-06-13T12:15:00Z,08:15-08:30,bicycle,EB,L,0
2023-06-13T12:30:00Z,08:30-08:45,car,SB,Peds,4
2023-06-13T12:30:00Z,08:30-08:45,car,SB,R,0
2023-06-13T12:30:00Z,08:30-08:45,car,SB,T,0
2023-06-13T12:30:00Z,08:30-08:45,car,SB,L,0
2023-06-13T12:30:00Z,08:30-08:45,car,WB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,car,WB,R,0
2023-06-13T12:30:00Z,08:30-08:45,car,WB,T,0
2023-06-13T12:30:00Z,08:30-08:45,car,WB,L,0
2023-06-13T12:30:00Z,08:30-08:45,car,NB,Peds,5
2023-06-13T12:30:00Z,08:30-08:45,car,NB,R,3
2023-06-13T12:30:00Z,08:30-08:45,car,NB,T,48
2023-06-13T12:30:00Z,08:30-08:45,car,NB,L,0
2023-06-13T12:30:00Z,08:30-08:45,car,EB,Peds,4
2023-06-13T12:30:00Z,08:30-08:45,car,EB,R,0
2023-06-13T12:30:00Z,08:30-08:45,car,EB,T,9
2023-06-13T12:30:00Z,08:30-08:45,car,EB,L,1
2023-06-13T12:30:00Z,08:30-08:45,truck,SB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,truck,SB,R,0
2023-06-13T12:30:00Z,08:30-08:45,truck,SB,T,0
2023-06-13T12:30:00Z,08:30-08:45,truck,SB,L,0
2023-06-13T12:30:00Z,08:30-08:45,truck,WB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,truck,WB,R,0
2023-06-13T12:30:00Z,08:30-08:45,truck,WB,T,0
2023-06-13T12:30:00Z,08:30-08:45,truck,WB,L,0
2023-06-13T12:30:00Z,08:30-08:45,truck,NB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,truck,NB,R,0
2023-06-13T12:30:00Z,08:30-08:45,truck,NB,T,1
2023-06-13T12:30:00Z,08:30-08:45,truck,NB,L,0
2023-06-13T12:30:00Z,08:30-08:45,truck,EB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,truck,EB,R,0
2023-06-13T12:30:00Z,08:30-08:45,truck,EB,T,0
2023-06-13T12:30:00Z,08:30-08:45,truck,EB,L,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,SB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,SB,R,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,SB,T,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,SB,L,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,WB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,WB,R,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,WB,T,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,WB,L,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,NB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,NB,R,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,NB,T,2
2023-06-13T12:30:00Z,08:30-08:45,bicycle,NB,L,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,EB,Peds,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,EB,R,0
2023-06-13T12:30:00Z,08:30-08:45,bicycle,EB,T,2
2023-06-13T12:30:00Z,08:30-08:45,bicycle,EB,L,0
