timestamp,int,vehicleType,heading,dir,tot
2023-08-23T13:00:00Z,09:00-09:15,bicycle,SB,Peds,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,SB,R,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,SB,T,5
2023-08-23T13:00:00Z,09:00-09:15,bicycle,SB,L,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,WB,Peds,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,WB,R,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,WB,T,5
2023-08-23T13:00:00Z,09:00-09:15,bicycle,WB,L,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,NB,Peds,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,NB,R,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,NB,T,3
2023-08-23T13:00:00Z,09:00-09:15,bicycle,NB,L,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,EB,Peds,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,EB,R,0
2023-08-23T13:00:00Z,09:00-09:15,bicycle,EB,T,1
2023-08-23T13:00:00Z,09:00-09:15,bicycle,EB,L,0
2023-08-23T13:15:00Z,09:15-09:30,car,SB,Peds,4
2023-08-23T13:15:00Z,09:15-09:30,car,SB,R,1
2023-08-23T13:15:00Z,09:15-09:30,car,SB,T,61
2023-08-23T13:15:00Z,09:15-09:30,car,SB,L,0
2023-08-23T13:15:00Z,09:15-09:30,car,WB,Peds,3
2023-08-23T13:15:00Z,09:15-09:30,car,WB,R,3
2023-08-23T13:15:00Z,09:15-09:30,car,WB,T,16
2023-08-23T13:15:00Z,09:15-09:30,car,WB,L,7
2023-08-23T13:15:00Z,09:15-09:30,car,NB,Peds,8
2023-08-23T13:15:00Z,09:15-09:30,car,NB,R,2
2023-08-23T13:15:00Z,09:15-09:30,car,NB,T,38
2023-08-23T13:15:00Z,09:15-09:30,car,NB,L,8
2023-08-23T13:15:00Z,09:15-09:30,car,EB,Peds,3
